datetime,step,charge_batt_frac,use_batt_frac,soc_kWh,soc_ratio,pv_production_kWh,consumption_kWh,pv_to_house_kWh,pv_to_batt_kWh,pv_to_grid_kWh,batt_to_house_kWh,grid_to_house_kWh,step_cost_eur,degradation_penalty,reward
2023-01-01 16:00:00,13,0.9352408647537231,0.4925346076488495,1.8714298681413495,0.18714298681413494,0.0,0.8227907050881658,0.0,0.0,0.0,0.40525289710771994,0.4175378079804458,0.08768293967589362,0.00040525289710771997,-0.08808819257300134
2023-01-01 17:00:00,14,0.7725902795791626,0.1608276665210724,1.655184423957875,0.1655184423957875,0.0,1.3445786341440262,0.0,0.0,0.0,0.21624544418347444,1.1283331899605518,0.23694996989171585,0.00021624544418347445,-0.23716621533589932
2023-01-01 18:00:00,15,0.6365578770637512,0.03726699948310852,1.589796448596299,0.1589796448596299,0.0,1.754581164797385,0.0,0.0,0.0,0.06538797536157609,1.689193189435809,0.3547305697815199,6.53879753615761e-05,-0.3547959577568815
2023-01-01 19:00:00,16,0.6661259531974792,0.011703640222549438,1.5691573887931591,0.15691573887931592,0.0,1.7634735356418765,0.0,0.0,0.0,0.020639059803139737,1.7428344758387366,0.3659952399261347,2.0639059803139735e-05,-0.36601587898593785
2023-01-01 20:00:00,17,0.5818641185760498,0.3441864848136902,1.0863222842291422,0.10863222842291423,0.0,1.402829936292757,0.0,0.0,0.0,0.48283510456401696,0.9199948317287401,0.1931989146630354,0.000482835104564017,-0.19368174976759941
2023-01-01 21:00:00,18,0.43429034948349,0.997632622718811,1.0,0.1,0.0,1.0092523573402772,0.0,0.0,0.0,0.08632228422914223,0.922930073111135,0.19381531535333835,8.632228422914223e-05,-0.1939016376375675
2023-01-01 22:00:00,19,0.03988504409790039,0.7619235515594482,1.0,0.1,0.0,0.6369590618477872,0.0,0.0,0.0,0.0,0.6369590618477872,0.09363298209162471,0.0,-0.09363298209162471
2023-01-01 23:00:00,20,0.24612489342689514,0.9923441410064697,1.0,0.1,0.0,0.4452106681436047,0.0,0.0,0.0,0.0,0.4452106681436047,0.06544596821710989,0.0,-0.06544596821710989
2023-01-02 00:00:00,21,0.7877340316772461,0.9995507597923279,1.0,0.1,0.0,0.2064607161635452,0.0,0.0,0.0,0.0,0.2064607161635452,0.030349725276041142,0.0,-0.030349725276041142
2023-01-02 01:00:00,22,0.6682226657867432,0.1780838966369629,1.0,0.1,0.0,0.1857588710685198,0.0,0.0,0.0,0.0,0.1857588710685198,0.02730655404707241,0.0,-0.02730655404707241
2023-01-02 02:00:00,23,0.5930755734443665,0.9910781383514404,1.0,0.1,0.0,0.1846501671477539,0.0,0.0,0.0,0.0,0.1846501671477539,0.027143574570719822,0.0,-0.027143574570719822
2023-01-02 03:00:00,24,0.9844095706939697,0.9999264478683472,1.0,0.1,0.0,0.1888166043719423,0.0,0.0,0.0,0.0,0.1888166043719423,0.02775604084267552,0.0,-0.02775604084267552
2023-01-02 04:00:00,25,0.7241285443305969,0.9995067119598389,1.0,0.1,0.0,0.2440467402070139,0.0,0.0,0.0,0.0,0.2440467402070139,0.03587487081043104,0.0,-0.03587487081043104
2023-01-02 05:00:00,26,0.9945838451385498,0.1557694673538208,1.0,0.1,0.0,0.3947378646091118,0.0,0.0,0.0,0.0,0.3947378646091118,0.058026466097539434,0.0,-0.058026466097539434
2023-01-02 06:00:00,27,0.9987120628356934,0.9909732341766357,1.0,0.1,0.0,0.8267767912100701,0.0,0.0,0.0,0.0,0.8267767912100701,0.1736231261541147,0.0,-0.1736231261541147
2023-01-02 07:00:00,28,0.8391873836517334,0.3940734267234802,1.0,0.1,0.0,1.038390614314118,0.0,0.0,0.0,0.0,1.038390614314118,0.21806202900596475,0.0,-0.21806202900596475
2023-01-02 08:00:00,29,0.7580175399780273,0.499715119600296,1.0,0.1,0.21762,0.6897297448281109,0.21762,0.0,0.0,0.0,0.47210974482811086,0.09914304641390327,0.0,-0.09914304641390327
2023-01-02 09:00:00,30,0.954330325126648,0.43571749329566956,2.225761964805857,0.2225761964805857,1.8081,0.4560778348697168,0.4560778348697168,1.2257619648058569,0.06174641270306558,0.0,0.0,-0.0024698565081226233,0.0012257619648058569,0.0012440945433167664
2023-01-02 10:00:00,31,0.9664025902748108,0.7039299011230469,4.718600063169711,0.47186000631697106,3.06048,0.345213991871116,0.345213991871116,2.492838098363854,0.09122590458798507,0.0,0.0,-0.003649036183519403,0.0024928380983638538,0.001156198085155549
